"gene","MCF10A"
"ENSG00000005156",25.983456880181
"ENSG00000005175",33.2506752259872
"ENSG00000005187",1.46373361567955
"ENSG00000005189",6.94490833615502
"ENSG00000005194",97.1412103624254
"ENSG00000005206",13.4035691064942
"ENSG00000005238",6.46730369088068
"ENSG00000005243",0.40982475500185
"ENSG00000005249",0.586997986646513
"ENSG00000005302",14.9295840338206
"ENSG00000005339",39.0376505070038
"ENSG00000005379",0.0243025059724236
"ENSG00000005381",0.583020495935712
"ENSG00000005421",0
"ENSG00000005436",23.2693556824047
"ENSG00000005448",9.24468697906782
"ENSG00000005469",13.9665252971193
"ENSG00000005471",0.0144266035554572
"ENSG00000005483",25.2104825364064
"ENSG00000005486",57.4864104285094
"ENSG00000005513",0
"ENSG00000005700",47.7868429771866
"ENSG00000005801",11.4324963937787
"ENSG00000005810",29.455902727443
"ENSG00000005812",40.0961569140314
"ENSG00000005844",0.00991359203921483
"ENSG00000005882",3.60773921472528
"ENSG00000005884",317.68625160647
"ENSG00000005889",48.2265808246726
"ENSG00000005893",60.5733563092601
"ENSG00000005961",0.14619833034499
"ENSG00000005981",0
"ENSG00000006007",71.0155330838526
"ENSG00000006015",14.5665939247828
"ENSG00000006016",11.1833202901058
"ENSG00000006025",1.97294252301825
"ENSG00000006042",7.43966102298067
"ENSG00000006047",0.0826996389167026
"ENSG00000006059",0
"ENSG00000006062",13.8023696600152
"ENSG00000006071",0
"ENSG00000006116",0
"ENSG00000006118",21.5376508920546
"ENSG00000006125",225.282916351527
"ENSG00000006128",0
"ENSG00000006194",8.5601233035358
"ENSG00000006210",0.0327463319588622
"ENSG00000006282",25.4809277590013
"ENSG00000006283",0.0145695407076803
"ENSG00000006327",237.622820272449
"ENSG00000006377",0.134680861607597
"ENSG00000006432",10.7664849180077
"ENSG00000006451",51.8749760472913
"ENSG00000006453",44.3296923461519
"ENSG00000006459",3.27615952106661
"ENSG00000006468",11.1937193968322
"ENSG00000006530",28.1325287709329
"ENSG00000006534",4.87827858544971
"ENSG00000006555",7.90240966997508
"ENSG00000006576",35.3279331362539
"ENSG00000006606",0
"ENSG00000006607",48.325295865324
"ENSG00000006611",0
"ENSG00000006625",44.6002044294589
"ENSG00000006634",47.8982015404232
"ENSG00000006638",0
"ENSG00000006652",4.87283532593689
"ENSG00000006659",0
"ENSG00000006695",24.1454860615668
"ENSG00000006704",13.3050909410126
"ENSG00000006712",84.0351736036917
"ENSG00000006715",21.2136319216072
"ENSG00000006740",4.83920626172226
"ENSG00000006744",124.814184104164
"ENSG00000006747",0.0127311119726929
"ENSG00000006756",8.66316982806539
"ENSG00000006757",18.2253184849705
"ENSG00000006788",0
"ENSG00000006831",119.718732198656
"ENSG00000006837",1.31299030779633
"ENSG00000007001",0
"ENSG00000007038",16.7980232178004
"ENSG00000007047",13.9032891228157
"ENSG00000007062",0
"ENSG00000007080",102.490896517044
"ENSG00000007129",0
"ENSG00000007168",63.2157616063368
"ENSG00000007171",0.012191294662973
"ENSG00000007174",0.0600057689656498
"ENSG00000007202",169.826682219726
"ENSG00000007216",0
"ENSG00000007237",0.0239116949046739
"ENSG00000007255",6.99773511638054
"ENSG00000007264",0.100860695961656
"ENSG00000007306",0
"ENSG00000007312",0
"ENSG00000007314",0
"ENSG00000007341",11.718026978102
"ENSG00000007350",0
"ENSG00000007372",0
"ENSG00000007376",58.3476592639747
"ENSG00000007384",9.1923598593873
"ENSG00000007392",47.2024143818166
"ENSG00000007402",0
"ENSG00000007516",0.0947947333327546
"ENSG00000007520",70.7252178515087
"ENSG00000007541",18.4919184364205
"ENSG00000007545",6.66171150469107
"ENSG00000007866",10.9775523581311
"ENSG00000007908",0
"ENSG00000007923",78.5002559538583
"ENSG00000007933",0.0725191347414954
"ENSG00000007944",3.43239195098883
"ENSG00000007952",0
"ENSG00000007968",12.2491926758855
"ENSG00000008018",199.238083969305
"ENSG00000008056",0.27290252434313
"ENSG00000008083",23.9481439249913
"ENSG00000008086",1.42105139274439
"ENSG00000008118",0
"ENSG00000008128",0.798354484880846
"ENSG00000008130",53.4705023174858
"ENSG00000008196",0
"ENSG00000008197",0
"ENSG00000008226",0.0292655607728259
"ENSG00000008256",25.8740815051681
"ENSG00000008277",0.984348186846336
"ENSG00000008282",150.651536534088
"ENSG00000008283",46.4388566938616
"ENSG00000008294",41.0067647884119
"ENSG00000008300",4.3540471893346
"ENSG00000008311",13.2200192735275
"ENSG00000008323",0.0444367556739606
"ENSG00000008324",20.9765014462984
"ENSG00000008382",7.60062331012984
"ENSG00000008394",439.297282080486
"ENSG00000008405",16.6820616681045
"ENSG00000008438",0
"ENSG00000008441",59.1342853004719
"ENSG00000008513",16.654692828271
"ENSG00000008516",0.197634163961602
"ENSG00000008517",1.79529673313303
"ENSG00000008710",18.0731973475507
"ENSG00000008735",0.170520921371487
"ENSG00000008838",105.501291218169
"ENSG00000008853",68.6943726826363
"ENSG00000008869",17.1672285418366
"ENSG00000008952",54.2530074813291
"ENSG00000008988",354.726372050885
"ENSG00000009307",367.705000946378
"ENSG00000009335",130.068695534087
"ENSG00000009413",25.1773800759205
"ENSG00000009694",0.700980722565543
"ENSG00000009709",0
"ENSG00000009724",0.545364884317676
"ENSG00000009765",0
"ENSG00000009780",10.6481550166985
"ENSG00000009790",0
"ENSG00000009830",23.0933299894389
"ENSG00000009844",27.4955441081902
"ENSG00000009950",0.189012742178052
"ENSG00000009954",143.984321895204
"ENSG00000010017",52.9202502188014
"ENSG00000010030",0.0778145902525916
"ENSG00000010072",51.6400391015467
"ENSG00000010165",76.9931351936101
"ENSG00000010219",11.685138368084
"ENSG00000010244",40.9234582587239
"ENSG00000010256",405.273550883598
"ENSG00000010270",26.6927975443124
"ENSG00000010278",41.6948018380297
"ENSG00000010282",0.0346732908204765
"ENSG00000010292",196.263310514446
"ENSG00000010295",0.804303615288176
"ENSG00000010310",0.0363112801204042
"ENSG00000010318",6.04777857128609
"ENSG00000010319",0.1073081970535
"ENSG00000010322",30.2996985770191
"ENSG00000010327",0.0317530338772297
"ENSG00000010361",6.84636816950523
"ENSG00000010379",0.0975187798787919
"ENSG00000010404",1.31284079579794
"ENSG00000010438",1.38273765494103
"ENSG00000010539",11.8304710287483
"ENSG00000010610",0.0404932307759296
"ENSG00000010626",4.11740259219888
"ENSG00000010671",0.0604597651358304
"ENSG00000010704",6.23190965757655
"ENSG00000010803",42.7756949512774
"ENSG00000010810",1.00139062549103
"ENSG00000010818",36.0975455761357
"ENSG00000010932",0
"ENSG00000011007",88.3510284540586
"ENSG00000011009",81.1214299730908
"ENSG00000011021",14.2596509720174
"ENSG00000011028",49.9476308619066
"ENSG00000011052",0
"ENSG00000011083",0
"ENSG00000011105",20.5504413281601
"ENSG00000011114",29.0282300834004
"ENSG00000011132",6.05252015245514
"ENSG00000011143",7.57642295884956
"ENSG00000011198",21.5079994945794
"ENSG00000011201",0.251815462025746
"ENSG00000011243",24.0016060638872
"ENSG00000011258",11.744949940662
"ENSG00000011260",115.469007450828
"ENSG00000011275",33.9864862815517
"ENSG00000011295",39.3235483127411
"ENSG00000011304",363.945532523318
"ENSG00000011332",1.78493128355559
"ENSG00000011347",8.46005061545969
"ENSG00000011376",21.3777945537486
"ENSG00000011405",48.1439824635126
"ENSG00000011422",21.0963371287724
"ENSG00000011426",284.686479365805
"ENSG00000011451",23.9234307139828
"ENSG00000011454",38.2800845079723
"ENSG00000011465",9.045948247345
"ENSG00000011478",16.0300152248809
"ENSG00000011485",72.7816191090094
"ENSG00000011523",10.4721644142093
"ENSG00000011566",21.7789194475494
"ENSG00000011590",0
"ENSG00000011600",0.100047909209797
"ENSG00000011638",15.5513380893219
"ENSG00000011677",0.085485426536676
"ENSG00000012048",44.4462616711279
"ENSG00000012061",107.840276051609
"ENSG00000012124",0
"ENSG00000012171",2.45910372666616
"ENSG00000012174",28.553341178951
"ENSG00000012211",17.3070508886696
"ENSG00000012223",0
"ENSG00000012232",28.6898402040467
"ENSG00000012504",0
"ENSG00000012660",124.130231115004
"ENSG00000012779",0.0542361585924382
"ENSG00000012817",0
"ENSG00000012822",6.09719410008881
"ENSG00000012963",41.6597693834486
"ENSG00000012983",37.4857606586654
"ENSG00000013016",1.69065061185817
"ENSG00000013275",147.568003437738
"ENSG00000013288",9.31819027266537
"ENSG00000013293",0.00733637121101784
"ENSG00000013297",0.0676235973809797
"ENSG00000013306",180.417843424375
"ENSG00000013364",30.607546728899
"ENSG00000013374",48.7352062763301
"ENSG00000013375",20.5088474077199
"ENSG00000013392",2.14089068429488
"ENSG00000013441",43.251388683642
"ENSG00000013503",40.2886485307057
"ENSG00000013523",16.207291223943
"ENSG00000013561",46.3127719710073
"ENSG00000013563",20.8936828162426
"ENSG00000013573",36.5087998766958
"ENSG00000013583",36.249810203753
"ENSG00000013588",7.53651232591156
"ENSG00000013619",5.61392278456471
"ENSG00000013725",0.0229490932726251
"ENSG00000013810",165.213582936953
"ENSG00000014123",35.4871392296907
"ENSG00000014138",10.2648041163512
"ENSG00000014164",26.2822331154071
"ENSG00000014216",172.959077387033
"ENSG00000014257",0.0434817305836226
"ENSG00000014641",292.21427249052
"ENSG00000014824",39.532688129313
"ENSG00000014914",11.0810966468316
"ENSG00000014919",17.5485099745614
"ENSG00000015133",15.0713049431868
"ENSG00000015153",9.05014032611784
"ENSG00000015171",31.9086731381976
"ENSG00000015285",0.149513993600299
"ENSG00000015413",0.512773025520653
"ENSG00000015475",30.9601070779181
"ENSG00000015479",5.72291378479387
"ENSG00000015520",0.0125783775768793
"ENSG00000015532",25.1670618409725
"ENSG00000015568",0
"ENSG00000015592",0
"ENSG00000015676",29.714080556809
"ENSG00000016082",5.01135781227684
"ENSG00000016391",1.92959856391418
"ENSG00000016402",2.98235432460336
"ENSG00000016490",0
"ENSG00000016602",0
"ENSG00000016864",47.2794352084291
"ENSG00000017260",63.4334737975771
"ENSG00000017427",0
"ENSG00000017483",0.338205171910126
"ENSG00000017797",76.7631694585694
"ENSG00000018189",13.3601706305381
"ENSG00000018236",0
"ENSG00000018280",0.143199863018927
"ENSG00000018408",53.1762767461006
"ENSG00000018510",32.4143673325936
"ENSG00000018607",0
"ENSG00000018610",21.9645441460037
"ENSG00000018625",0
"ENSG00000018699",45.1226589016954
"ENSG00000018869",0
"ENSG00000019102",0
"ENSG00000019144",61.3920695884381
"ENSG00000019169",0.606696550801254
"ENSG00000019186",1.75444991991424
"ENSG00000019485",2.32978797711305
"ENSG00000019505",0
"ENSG00000019549",121.326573563532
"ENSG00000019582",0.345787399909743
"ENSG00000019991",0
"ENSG00000019995",19.4771371995909
"ENSG00000020129",28.7578144902401
"ENSG00000020181",0.131671158582244
"ENSG00000020219",0
"ENSG00000020256",25.4542984043994
"ENSG00000020426",23.6635245822094
"ENSG00000020577",18.1674198480012
"ENSG00000020633",0.0141969229727792
"ENSG00000020922",23.7233527075529
"ENSG00000021300",0.0829001891874442
"ENSG00000021355",18.3631101953163
"ENSG00000021461",0
"ENSG00000021488",0.0635938486239811
"ENSG00000021574",17.6737296047464
"ENSG00000021645",0
"ENSG00000021762",72.8371649809882
"ENSG00000021776",34.4504029948371
"ENSG00000021826",26.3643455898135
"ENSG00000021852",0
"ENSG00000022267",43.7202527136527
"ENSG00000022277",54.2628337801632
"ENSG00000022355",0.0126369817547802
"ENSG00000022556",0
"ENSG00000022567",7.3834503405204
"ENSG00000022840",89.3842943528355
"ENSG00000022976",12.8325778215351
"ENSG00000023041",40.2713811605127
"ENSG00000023171",0.323823232468291
"ENSG00000023191",115.292663381964
"ENSG00000023228",51.4934965950532
"ENSG00000023287",30.2737408330037
"ENSG00000023318",29.4185572040884
"ENSG00000023330",31.4788226057926
"ENSG00000023445",17.800126236646
"ENSG00000023516",34.3640466625239
"ENSG00000023572",20.9810937258418
"ENSG00000023608",5.08548142807497
"ENSG00000023697",61.4081334540262
"ENSG00000023734",373.464881839941
"ENSG00000023839",7.17090926473075
"ENSG00000023892",20.959175646778
"ENSG00000023902",8.8627347495502
"ENSG00000023909",37.8130616356066
"ENSG00000024048",30.6300881238738
"ENSG00000024422",120.679333048428
"ENSG00000024526",34.7130231201025
"ENSG00000024862",16.0139240741235
"ENSG00000025039",0.349585899203512
"ENSG00000025156",21.2879106431497
"ENSG00000025293",62.6581682524008
"ENSG00000025423",1.7179473133142
"ENSG00000025434",6.880069407262
"ENSG00000025708",4.2352184469847
"ENSG00000025770",43.8507835939822
"ENSG00000025772",132.999440400718
"ENSG00000025796",58.3111835326605
"ENSG00000025800",87.6899246814206
"ENSG00000026025",1533.13461333655
"ENSG00000026036",1.52344941711791
"ENSG00000026103",9.81485569098732
"ENSG00000026297",1.7888120372656
"ENSG00000026508",382.244453469499
"ENSG00000026559",2.76859567271202
"ENSG00000026652",6.09461774711148
"ENSG00000026751",1.45949281874614
"ENSG00000026950",6.89535392779678
"ENSG00000027001",59.0910419750311
"ENSG00000027075",14.4671519691032
"ENSG00000027644",0.0118828629130987
"ENSG00000027697",44.6954846466155
"ENSG00000027847",20.9118708546221
"ENSG00000027869",58.331334597252
"ENSG00000028116",45.7715329296489
"ENSG00000028137",0.070416237585561
"ENSG00000028203",49.4107338818569
"ENSG00000028277",0.074023040015516
"ENSG00000028310",28.655322062028
"ENSG00000028528",27.3019612763593
"ENSG00000028839",13.0733289456686
"ENSG00000029153",14.4993345343711
"ENSG00000029363",100.017605242901
"ENSG00000029364",82.9731670476565
"ENSG00000029534",0.340420148550576
"ENSG00000029559",0
"ENSG00000029639",16.1315090985734
"ENSG00000029725",68.7615545354387
"ENSG00000029993",127.353659641874
"ENSG00000030066",78.2780126534548
"ENSG00000030110",53.3780892660296
"ENSG00000030304",0
"ENSG00000030419",3.21191322703708
"ENSG00000030582",116.766498631429
"ENSG00000031003",27.207114498811
"ENSG00000031081",9.72463972921181
"ENSG00000031691",20.5779646891127
"ENSG00000031698",204.271367109014
"ENSG00000031823",59.8236926650324
"ENSG00000032219",9.38134402024241
"ENSG00000032389",32.8594866308046
"ENSG00000032444",39.0460270251881
"ENSG00000032742",15.291125017655
"ENSG00000033011",20.9675253716316
"ENSG00000033030",15.23270248209
"ENSG00000033050",19.1296298096664
"ENSG00000033100",33.4340522932099
"ENSG00000033122",0
"ENSG00000033170",19.3431741924282
"ENSG00000033178",40.2367923018743
"ENSG00000033327",0.449950261768261
"ENSG00000033627",12.9006576052904
"ENSG00000033800",18.1312730596828
"ENSG00000033867",25.4290178324464
"ENSG00000034053",0.0766244883736301
"ENSG00000034152",86.9877164362702
"ENSG00000034239",0.141300257920464
"ENSG00000034510",7323.30003441375
"ENSG00000034533",8.66762581821504
"ENSG00000034677",30.4204860380012
"ENSG00000034693",21.8389836106515
"ENSG00000034713",48.3368811355735
"ENSG00000034971",0
"ENSG00000035115",21.6245065135992
"ENSG00000035141",86.7042148799272
"ENSG00000035403",114.204234207485
"ENSG00000035499",52.9197815710255
"ENSG00000035664",0.213534974772211
"ENSG00000035681",62.2539930427705
"ENSG00000035687",220.499798292711
"ENSG00000035720",0
"ENSG00000035862",46.0348356393161
"ENSG00000035928",89.8800559682992
"ENSG00000036054",21.8136383243017
"ENSG00000036257",54.1453022083052
"ENSG00000036448",0
"ENSG00000036473",0
"ENSG00000036530",0.0485456703175478
"ENSG00000036549",52.1471728624049
"ENSG00000036565",0
"ENSG00000036672",0.610060305026416
"ENSG00000036828",0
"ENSG00000037042",18.5939424654644
"ENSG00000037241",121.159613623764
"ENSG00000037280",0.0318091319131613
"ENSG00000037474",142.515811872503
"ENSG00000037637",16.4895564421467
"ENSG00000037749",60.3701516067295
"ENSG00000037757",29.3598371180749
"ENSG00000037897",36.2492134791614
"ENSG00000037965",17.2336581784877
"ENSG00000038002",13.2490175110955
"ENSG00000038210",54.7911448461047
"ENSG00000038219",32.1966495054727
"ENSG00000038274",59.682633239727
"ENSG00000038295",16.242066592572
"ENSG00000038358",24.7956228955717
"ENSG00000038382",42.2845349415716
"ENSG00000038427",38.3731604734798
"ENSG00000038532",24.053212468408
"ENSG00000038945",0
"ENSG00000039068",29.0511488129219
"ENSG00000039123",119.678204139525
"ENSG00000039139",0.119950349779365
"ENSG00000039319",16.9272382017873
"ENSG00000039523",34.7032166202482
"ENSG00000039537",0
"ENSG00000039560",45.443956618909
"ENSG00000039600",0.0756047818635217
"ENSG00000039650",50.0809251587777
"ENSG00000039987",0.218250368552127
"ENSG00000040199",18.0725082216652
"ENSG00000040275",106.783821059118
"ENSG00000040341",16.4129289416448
"ENSG00000040487",16.294140145458
"ENSG00000040531",8.01123239793374
"ENSG00000040608",10.6527305762627
"ENSG00000040633",73.9882295689322
"ENSG00000040731",0.307038502025536
"ENSG00000040933",9.38284756270765
"ENSG00000041353",34.2210932246007
"ENSG00000041357",125.221831315144
"ENSG00000041515",0.00877613238682427
"ENSG00000041802",68.2137901685621
"ENSG00000041880",11.2598341325188
"ENSG00000041982",18.2507101105196
"ENSG00000041988",13.0886747885153
"ENSG00000042062",0.0596555559383456
"ENSG00000042088",30.7556069984229
"ENSG00000042286",18.1059168547175
"ENSG00000042304",0
"ENSG00000042317",2.21298911311212
"ENSG00000042429",5.66940344881338
"ENSG00000042445",72.7163347629648
"ENSG00000042493",253.569700766255
"ENSG00000042753",286.40378138537
"ENSG00000042781",0
"ENSG00000042813",0
"ENSG00000042832",0.719545203202185
"ENSG00000042980",0
"ENSG00000043039",0
"ENSG00000043093",22.0281310814564
"ENSG00000043143",108.53428007917
"ENSG00000043355",10.2650368656329
"ENSG00000043462",0.0146116039335134
"ENSG00000043514",13.7033995700466
"ENSG00000043591",0.36398439039996
"ENSG00000044012",0
"ENSG00000044090",9.3348957677731
"ENSG00000044115",442.064277828706
"ENSG00000044446",14.8647555133574
"ENSG00000044459",13.0212192634185
"ENSG00000044524",0.0108041201341572
"ENSG00000044574",478.423845729766
"ENSG00000046604",176.568868718092
"ENSG00000046647",14.9973690278283
"ENSG00000046651",18.7899569462015
"ENSG00000046653",14.1653683965565
"ENSG00000046774",0
"ENSG00000046889",0.0125984400291226
"ENSG00000047056",22.7947141545246
"ENSG00000047188",26.5156053161774
"ENSG00000047230",14.0296163416944
"ENSG00000047249",63.9406619542086
"ENSG00000047315",151.54967617497
"ENSG00000047346",7.77701127463269
"ENSG00000047365",16.7607010626866
"ENSG00000047410",134.461714287604
"ENSG00000047457",0
"ENSG00000047578",11.6420505776617
"ENSG00000047579",15.012292204421
"ENSG00000047597",0.938180162850052
"ENSG00000047617",0.0367889459176977
"ENSG00000047621",22.1554419781281
"ENSG00000047634",11.9402731479962
"ENSG00000047644",20.5967048691048
"ENSG00000047648",0.00978989087733094
"ENSG00000047662",0.0374291243160543
"ENSG00000047849",135.201962301992
"ENSG00000047932",36.1646163262586
"ENSG00000047936",54.7422856326449
"ENSG00000048028",32.3715619257078
"ENSG00000048052",0.291588421244294
"ENSG00000048140",31.4731848722085
"ENSG00000048162",304.091640173964
"ENSG00000048342",10.5734014529396
"ENSG00000048392",44.3229636476082
"ENSG00000048405",37.7757848849866
"ENSG00000048462",0
"ENSG00000048471",7.91325687584318
"ENSG00000048540",0.0489498189134522
"ENSG00000048544",80.3701993347513
"ENSG00000048545",0
"ENSG00000048649",18.199081403369
"ENSG00000048707",22.6292892067542
"ENSG00000048740",0.0134662157897475
"ENSG00000048828",186.597397609321
"ENSG00000048991",59.7265737592406
"ENSG00000049089",0.203180942843987
"ENSG00000049130",7.98235663408907
"ENSG00000049167",9.30130067533405
"ENSG00000049192",3.98968161740264
"ENSG00000049239",15.514890753493
"ENSG00000049245",109.615234269456
"ENSG00000049246",2.09200064189526
"ENSG00000049247",0
"ENSG00000049249",0.0104927462762662
"ENSG00000049283",11.3295325574662
"ENSG00000049323",125.85351954762
"ENSG00000049449",42.1285623870794
"ENSG00000049540",0
"ENSG00000049541",104.702079299481
"ENSG00000049618",33.1433866030615
"ENSG00000049656",114.996653784283
"ENSG00000049759",25.8500409305644
"ENSG00000049768",0.292560587635811
"ENSG00000049769",3.63029726324485
"ENSG00000049860",90.0778887521007
"ENSG00000049883",6.84107492552157
"ENSG00000050030",0
"ENSG00000050130",58.5155834100414
"ENSG00000050165",0.214330496530936
"ENSG00000050327",4.21924235725637
"ENSG00000050344",2.04146694506807
"ENSG00000050393",30.5943746048253
"ENSG00000050405",85.4102743502869
"ENSG00000050426",23.8472910155851
"ENSG00000050438",0.213949883535382
"ENSG00000050555",0.0300250894479734
"ENSG00000050628",0
"ENSG00000050730",1.84448075951739
"ENSG00000050748",68.5022663592795
"ENSG00000050767",0.0214388376878136
"ENSG00000050820",46.7769201862389
"ENSG00000051009",17.7179626867769
"ENSG00000051108",42.2602806696173
"ENSG00000051128",18.1569251161587
"ENSG00000051180",31.478201023036
"ENSG00000051341",23.2848972505388
"ENSG00000051382",28.0350325924521
"ENSG00000051523",1.32034333759948
"ENSG00000051596",0
"ENSG00000051620",12.4316968333676
"ENSG00000051825",41.264835785866
"ENSG00000052126",17.2561963931834
"ENSG00000052344",11.4315164943079
"ENSG00000052723",24.1804822814319
"ENSG00000052749",62.3640164980545
"ENSG00000052795",11.1706581028225
"ENSG00000052802",323.855255370621
"ENSG00000052841",49.1561304006594
"ENSG00000052850",0.012988312617514
"ENSG00000053108",0.327360926543843
"ENSG00000053254",13.9687470909278
"ENSG00000053328",0
"ENSG00000053371",81.7563737730101
"ENSG00000053372",200.919256087197
"ENSG00000053438",0
"ENSG00000053501",17.1150592194756
"ENSG00000053524",0.556763379356145
"ENSG00000053702",0
"ENSG00000053747",392.546823543591
"ENSG00000053770",17.2797210678743
"ENSG00000053900",23.9083116874444
"ENSG00000053918",0.0394289790876242
"ENSG00000054116",68.4551529614673
"ENSG00000054118",229.769730018211
"ENSG00000054148",60.680596400669
"ENSG00000054179",16.5997523182955
"ENSG00000054219",0.0380382401315291
"ENSG00000054267",49.2942627217485
"ENSG00000054277",64.5100215667493
"ENSG00000054282",57.7847189695175
"ENSG00000054356",0
"ENSG00000054392",3.24715229307204
"ENSG00000054523",31.6499846120012
"ENSG00000054598",16.6126816604265
"ENSG00000054611",22.4067206729404
"ENSG00000054654",21.2627765820892
"ENSG00000054690",4.85389981679173
"ENSG00000054793",5.23811516440575
"ENSG00000054796",0
"ENSG00000054803",0
"ENSG00000054938",0
"ENSG00000054965",17.8053623658558
"ENSG00000054967",13.0854469471754
"ENSG00000054983",0.0393603987874148
"ENSG00000055044",288.934555380403
"ENSG00000055070",148.578751925198
"ENSG00000055118",0.0134447454201848
"ENSG00000055130",127.338285572488
"ENSG00000055147",20.7604767391564
"ENSG00000055163",12.5198628241294
"ENSG00000055208",70.0196918137304
"ENSG00000055211",35.8371768271147
"ENSG00000055332",41.971352302961
"ENSG00000055483",47.3472691465445
"ENSG00000055609",28.5807113697013
"ENSG00000055732",1.2844171451134
"ENSG00000055813",0.0488851699179969
"ENSG00000055917",76.5825553612168
"ENSG00000055950",46.8909669392665
"ENSG00000055955",0.0771214584204029
"ENSG00000055957",0
"ENSG00000056050",39.5568374692864
"ENSG00000056097",89.0832847833522
"ENSG00000056277",16.5870454500298
"ENSG00000056291",0
"ENSG00000056487",0.221892253878357
"ENSG00000056558",0.495671141196797
"ENSG00000056586",35.9991957847612
"ENSG00000056736",0.949358222405003
"ENSG00000056972",21.1999272443645
"ENSG00000056998",0
"ENSG00000057019",147.678220327645
"ENSG00000057149",1.5114256230038
"ENSG00000057252",54.6506547055164
"ENSG00000057294",66.48881861764
"ENSG00000057468",0.662842489466052
"ENSG00000057593",0
"ENSG00000057608",465.33852321632
"ENSG00000057657",1.34707088581528
"ENSG00000057663",40.91755176946
"ENSG00000057704",0.854683968674997
"ENSG00000057757",88.1547650666844
"ENSG00000057935",12.795482783899
"ENSG00000058056",9.05532260837917
"ENSG00000058063",44.6418446399617
"ENSG00000058085",2450.04938313201
"ENSG00000058091",35.6594478032015
"ENSG00000058262",291.618085173323
"ENSG00000058272",46.4038159889931
"ENSG00000058335",0.397069756740999
"ENSG00000058404",16.1508671569869
"ENSG00000058453",3.15756716423468
"ENSG00000058600",47.3473145583551
"ENSG00000058668",25.2781987911938
"ENSG00000058673",0.512424251542699
"ENSG00000058729",30.3242061919732
"ENSG00000058799",18.9875091045077
"ENSG00000058804",114.609513292431
"ENSG00000058866",0.152768853323881
"ENSG00000059122",16.304742215585
"ENSG00000059145",9.09074170575924
"ENSG00000059377",1.93659655489554
"ENSG00000059378",31.0362840508525
"ENSG00000059573",139.072329977113
"ENSG00000059588",60.7038428673374
"ENSG00000059691",14.6247590839655
"ENSG00000059728",17.0556299211967
"ENSG00000059758",31.2570095832312
"ENSG00000059769",10.1366260584408
"ENSG00000059804",3.8455837429853
"ENSG00000059915",0.269044039940426
"ENSG00000060069",28.568545976763
"ENSG00000060138",149.480217519236
"ENSG00000060140",2.06048165584477
"ENSG00000060237",94.7695455277247
"ENSG00000060303",0
"ENSG00000060339",104.480037723582
"ENSG00000060491",28.062162137035
"ENSG00000060558",73.6134028374352
